node1,node2
10430,16136
10519,16136
10852,16136
7905,16136
13114,16136
13248,16136
16136,21394
2091,10852
2091,13248
2091,3333
2091,13114
2091,7905
2091,4541
2091,11342
2091,10430
2091,21394
3333,13114
4541,13114
11342,13114
10430,13114
10519,13114
10852,13114
7905,13114
13114,13248
13114,14909
4541,11342
10852,11342
11342,13248
11342,14909
7905,11342
10519,11342
11342,21394
3333,10519
4541,10519
10519,13248
10519,14909
7905,10519
10519,21394
4289,21394
4541,21394
10430,21394
10852,21394
7905,21394
13248,21394
14909,21394
16682,21394
611,7745
1367,7745
2380,7745
978,7745
2776,7745
4002,7745
4603,7745
5588,7745
6365,7745
7381,7745
7745,13348
7745,11621
7745,12394
7745,13688
7745,22383
7745,9687
7745,22167
7745,20079
7745,17656
7745,8913
7745,10252
7745,9616
7745,16627
7745,13725
7745,22027
7745,16422
7745,12187
7745,10802
7745,18826
7745,20544
7745,15894
7745,20714
7745,19681
7745,21927
7745,8511
7745,21098
7745,16584
612,3392
3392,21989
3392,11151
3392,7560
1367,2179
2179,20597
2179,17434
3168,21580
3412,21580
9334,21580
1518,6936
1793,6936
4615,6936
5565,6936
6196,6936
6867,6936
6936,9366
6936,9416
6936,15660
6936,13824
6936,21423
6936,14680
6936,19403
6936,12658
6936,11252
6936,17502
6936,19639
6936,20603
6936,21194
6936,15311
6936,22156
6936,7792
6936,17347
6936,18580
690,19877
1564,19877
3477,19877
4288,19877
4426,19877
4534,19877
4536,19877
4600,19877
9857,19877
5665,19877
5744,19877
6689,19877
7055,19877
7253,19877
7703,19877
7806,19877
7940,19877
8742,19877
8770,19877
10428,19877
10459,19877
11879,19877
14079,19877
14680,19877
14780,19877
17329,19877
17434,19877
18768,19877
19138,19877
19201,19877
19877,20566
19877,21103
10717,14079
14079,20566
14079,14680
8741,10428
10428,14861
10428,15634
10428,15038
10428,15143
10122,11193
3508,11778
7617,11778
8155,11778
10271,11778
11193,11778
11778,11827
11778,17434
1243,14680
4650,14680
4901,14680
7055,14680
7703,14680
8255,14680
11193,14680
12704,14680
9957,14680
8400,14680
14680,20566
14680,18580
1414,11617
1665,11617
11617,11704
3830,11617
4153,11617
4991,11617
9456,11617
11617,15948
6444,11617
6605,11617
7827,11617
8740,11617
9441,11617
11617,13104
11617,17220
5513,11617
11617,18935
11617,17274
1007,11756
2209,11756
3629,11756
3805,11756
4225,11756
5487,11756
7456,11756
8740,11756
10014,11756
10666,11756
11269,11756
11756,22378
11756,16198
11756,15239
11756,18078
11756,20343
11756,21856
11756,15742
10339,11756
11756,12254
11756,14966
6218,22219
7471,22219
9434,22219
13361,22219
14824,22219
16119,22219
18931,22219
4153,9456
4991,9456
7827,9456
9456,17274
8740,9456
9456,18747
9456,13104
7471,9456
9456,17220
9456,15239
9456,18935
5847,16509
16509,22349
1278,8896
3447,8896
8896,11698
8896,9203
8896,20343
8896,17545
8896,19820
8896,15096
8896,9106
1665,4991
2874,4991
4991,11704
4153,4991
4991,7480
4991,17220
4991,6605
4991,18935
4991,8740
4991,6444
4991,13104
4991,7471
4991,10339
4991,10741
3518,8394
3518,6218
3518,19536
3518,7480
3518,8471
3518,22112
3518,18931
3518,21450
3518,13485
1665,4153
4153,17220
4153,18935
4153,8740
4153,4725
4153,6444
4153,13196
4153,10339
16559,22170
864,17783
6543,17783
7456,17783
7612,17783
5513,17783
9044,17783
1665,17220
6444,17220
8740,17220
13104,17220
14966,17220
15571,17220
16965,17220
17220,19893
17220,17274
11954,17220
1665,18935
1665,13104
1665,17274
1665,8740
1665,7471
1665,20189
1414,6605
6605,8740
1007,19063
1278,19063
2345,19063
3242,19063
4475,19063
4560,19063
9493,19063
6232,19063
9028,19063
19063,19792
11352,19063
11432,19063
13021,19063
15085,19063
15096,19063
15290,19063
16198,19063
16283,19063
16997,19063
19063,19820
19063,20621
19063,20700
19063,21856
1247,7899
7899,13346
7899,14605
7899,13325
752,12113
943,12113
6218,12113
7471,12113
12113,15300
12113,14824
12113,21093
12113,18805
12113,15954
12113,17316
12113,12455
2619,6218
6218,14824
6218,18931
6218,13361
6218,10246
6218,9434
6218,12455
6218,20495
6218,14463
4725,17274
6444,17274
8740,17274
13104,17274
16438,17274
10339,17274
1007,16175
2037,16175
3126,16175
3805,16175
4560,16175
7793,16175
8567,16175
10334,16175
10391,16175
16175,19792
11594,16175
15239,16175
15821,16175
16175,18093
16175,20700
16175,21948
6444,19696
2874,6444
6444,11775
6444,18935
6444,8740
6444,20146
2345,15085
2874,15085
3242,15085
9493,15085
6443,15085
11432,15085
15085,17316
13822,15085
15085,20343
15085,16999
15085,18078
15085,21037
15085,17545
4225,8740
4292,8740
5520,8740
7263,8740
7471,8740
8740,18935
8740,21856
8740,13104
8740,17145
8740,10339
8740,14379
7471,16119
7471,13104
7471,18935
1084,2874
2874,19792
2874,17204
2874,6628
2874,14036
2874,21374
2874,6715
2031,2874
2874,10400
2874,11593
2874,7793
2874,19820
2874,13822
2874,9461
2874,17093
2874,9218
2874,22252
2874,21776
2874,10391
3909,12524
6693,12524
12524,19792
11684,12524
12524,20700
12524,16999
1097,11704
5513,11704
11704,18221
9571,11704
11704,14716
615,15459
615,21883
615,11741
615,10640
2183,18870
2514,18870
4143,18870
11227,18870
9446,18870
13085,18870
13815,18870
16338,18870
17075,18870
10993,18870
2292,15459
3377,15459
4143,15459
9276,15459
9446,15459
13085,15459
15459,17075
15459,20896
10993,15459
15459,18526
13085,21883
11741,21883
1495,11741
4213,21790
4438,21790
6015,21790
5190,21790
7589,21790
11574,21790
11015,21790
21790,22232
616,12177
765,12177
3155,12177
4252,12177
5204,12177
5276,12177
5960,12177
4821,12177
8451,12177
8077,12177
8386,12177
8435,12177
10251,12177
10545,12177
11219,12177
11589,12177
12177,14051
12177,12968
12177,18547
12177,18143
6300,12177
12177,12788
12177,17348
12177,20629
12177,14085
12177,18792
12177,17066
617,1509
617,9000
1509,11830
1509,13385
1509,14297
1509,18166
1509,3682
1509,12239
1509,12309
1509,19669
1509,9000
1427,9000
1616,9000
2540,9000
6159,9000
8571,9000
8666,9000
9000,9820
9000,10508
9000,10734
9000,11830
6005,9000
9000,12239
9000,13433
9000,21015
9000,21734
9000,19141
9000,14430
9000,16697
9000,13572
9000,12508
9000,16237
9000,21429
9000,18358
9000,15635
9000,19669
9000,12959
9000,19171
9000,18156
9000,13385
9000,20001
9000,15728
620,10039
620,2969
620,18078
620,13184
620,1944
620,7791
1944,10039
2969,10039
4395,10039
5294,10039
6011,10039
7416,10039
8006,10039
9218,10039
10039,10590
10039,11442
10039,12599
10039,13184
10039,13275
10039,13317
10039,14565
10039,16379
10039,19333
10039,21374
10039,15697
10039,18078
10039,20365
10039,17427
808,2969
1638,2969
2969,11860
2969,6954
2969,21374
2969,7568
2969,13961
2969,5294
2969,14946
2969,3588
2969,13184
2969,7791
2969,10590
2969,8006
2969,9218
2969,13190
808,18078
3115,18078
3733,18078
4179,18078
7456,18078
8380,18078
8524,18078
9218,18078
10063,18078
10319,18078
10884,18078
12102,18078
12469,18078
2148,18078
13862,18078
13998,18078
14605,18078
15200,18078
15476,18078
15697,18078
16447,18078
16689,18078
16806,18078
17258,18078
18078,19625
18078,19820
18078,18221
17427,18078
18078,18226
10576,18078
18078,19580
808,13184
3588,13184
6583,13184
6954,13184
10590,13184
13184,22463
13184,17427
1329,7791
6583,7791
7791,8651
7416,7791
7791,19580
7791,9461
7791,21374
7791,15697
7791,13190
7791,21077
7791,19625
7791,22463
7791,9218
7791,8006
621,15754
621,6167
621,1226
621,8779
1226,6167
6167,9274
6167,8779
1226,5071
1226,8779
1226,9168
1226,8182
1226,10074
1226,6842
1226,7415
1226,9923
1226,2283
1226,20146
1226,15974
1226,18088
622,11066
622,6294
622,17209
622,10984
622,19963
622,17522
622,5096
622,21140
622,1161
622,4707
622,9469
622,15871
622,17292
622,933
622,19846
622,18805
622,18934
622,18566
622,11631
622,19773
622,2655
622,1107
622,1895
622,20146
10079,11066
10984,11066
11066,18805
11066,17292
11066,17979
11066,15871
6294,12803
6294,13488
6294,8295
6294,16296
1448,17209
11432,17209
14934,17209
17055,17209
10984,14188
1895,10984
2655,10984
10199,10984
10984,19846
10984,14407
10984,20621
10984,19963
10984,18805
10984,11096
10984,15871
10984,17979
1107,10079
2655,10079
4707,10079
10079,19773
10079,19846
10079,14407
10079,21140
10079,18934
10079,19109
10079,20864
933,19963
2655,19963
8595,19963
17292,19963
17068,19963
17979,19963
18805,19963
18934,19963
19846,19963
2483,17522
9545,17522
17522,20015
5096,9361
2483,21140
9545,21140
19109,21140
17292,21140
17979,21140
18805,21140
20015,21140
1161,18805
2483,4707
4707,10199
4707,17979
4707,17292
11631,17614
5660,9469
6787,9469
9469,20585
9444,9469
9469,12799
9469,20146
9469,18566
997,15871
1107,15871
1895,15871
2655,15871
3890,15871
2968,15871
14232,15871
15249,15871
15309,15871
15871,19846
15871,18934
15871,18805
7243,15871
2968,17292
3182,17292
3866,17292
17292,21867
17292,17979
17292,18805
17292,20864
933,21867
933,11631
933,10735
933,11516
933,1895
17840,19846
17979,19846
18805,19846
18934,19846
752,18805
1895,18805
2483,18805
2655,18805
3866,18805
5120,18805
9545,18805
18805,21867
10245,18805
11516,18805
11631,18805
11826,18805
18805,19109
16689,18805
16982,18805
17979,18805
18805,21093
18805,18934
18805,20864
18805,20146
2377,18934
2483,18934
2655,18934
9545,18934
10140,18934
11631,18934
17979,18934
2029,18566
4131,18566
10824,18566
10735,11631
11516,11631
7731,11631
11631,14386
6512,11631
11631,20864
4404,19773
4514,19773
14407,19773
1107,2655
1895,2655
2655,21249
2655,17979
2655,20864
1895,21867
1895,11432
1895,20864
752,20146
7980,20146
4350,20146
7801,20146
8735,20146
9691,20146
9923,20146
18088,20146
623,4169
623,11372
623,11416
623,16678
4169,11372
4169,19049
4169,9199
5578,22097
5578,7949
5578,16678
5578,18464
5578,17830
5578,11372
5578,19331
5578,19354
5578,17736
5578,6513
5578,22115
5578,18752
5578,11416
2954,11372
4167,11372
4597,11372
8802,11372
10966,11372
11372,22097
11372,11416
11372,16678
11372,11915
11372,18464
11372,18609
11372,16196
11372,19354
11372,12840
11372,22115
11372,18752
11372,21067
2263,13100
4597,13100
5020,13100
8465,13100
8802,13100
9052,13100
11291,13100
12840,13100
13100,22097
13100,22023
13100,22115
2954,16678
4167,16678
6895,16678
10335,16678
10966,16678
14088,16678
16678,22097
16678,22115
624,5683
624,8735
624,20228
2068,5683
2377,5683
889,5683
5683,16919
5683,8595
5683,7680
5683,20228
8295,8735
8665,8735
7731,8735
8735,20184
8735,20228
8735,11239
8735,9855
2420,20228
3226,20228
5495,20228
7009,20228
8295,20228
5368,20228
11202,20228
7731,20228
13361,20228
14887,20228
16119,20228
16150,20228
16919,20228
17472,20228
20197,20228
20228,22143
627,20505
627,1313
627,16389
627,15146
627,11232
627,9542
6247,20505
11232,20505
14153,20505
20505,22303
1313,10996
1313,9542
1313,6080
1313,7653
11382,16389
7046,16389
6247,15146
11232,15146
15146,20567
6512,15146
15146,22303
6247,11232
8595,11232
9542,11232
11232,14153
6512,11232
11232,20099
11232,22303
6080,9542
9542,20099
6512,9542
628,7496
628,12377
628,13671
4231,7496
7496,14872
7496,13158
7496,13448
7496,16583
12377,17843
11386,12377
7527,14902
7527,10348
7527,18688
4183,14902
1910,14902
6297,14902
8026,14902
9563,14902
5479,14902
12248,14902
13004,14902
13626,14902
13950,14902
14902,19386
14902,21495
14902,15272
14902,22289
10348,18688
10348,16100
1613,18688
2161,18688
4489,18688
3912,18688
8303,18688
12198,18688
12279,18688
17586,18688
18009,18688
18688,20227
631,11911
631,19874
631,20248
631,16210
631,16015
631,8151
631,21610
631,11992
631,7086
631,12874
631,721
721,11911
11544,11911
1741,11911
2745,11911
3063,11911
3385,11911
3768,11911
3785,11911
4477,11911
6197,11911
6822,11911
8151,11911
11911,16015
10828,11911
11911,17228
11911,16124
11911,18739
11911,19329
11911,14992
11911,13960
11911,12907
11911,12874
11911,22084
11911,15632
11911,19874
11911,20248
11911,16210
11911,15181
11911,16668
10778,11911
11911,18207
11911,17147
4648,11911
721,19874
3063,19874
8151,19874
10828,19874
11992,19874
18739,19874
19874,20248
721,20248
11544,20248
1741,20248
2214,20248
3063,20248
3385,20248
6197,20248
6220,20248
7086,20248
7937,20248
16015,20248
10828,20248
20248,21490
11992,20248
15181,20248
16124,20248
16210,20248
16699,20248
17147,20248
18207,20248
4648,20248
10778,20248
20248,22084
5517,20248
20248,21610
20248,20439
721,16210
1741,16210
2214,16210
3063,16210
3385,16210
4477,16210
5634,16210
6197,16210
6220,16210
7086,16210
7937,16210
8151,16210
10828,16210
11992,16210
12874,16210
12907,16210
16124,16210
16210,19329
16210,22084
16210,18739
16210,18207
4648,16210
16210,17228
16210,20439
10778,16210
721,16015
730,16015
11544,16015
1741,16015
2214,16015
2973,16015
3063,16015
3385,16015
3768,16015
3785,16015
4477,16015
5231,16015
5923,16015
6197,16015
6822,16015
7086,16015
7937,16015
7983,16015
8151,16015
5137,16015
10562,16015
10778,16015
16015,22084
16015,18739
15632,16015
13227,16015
16015,18207
4648,16015
16015,17228
16015,16124
16015,21610
16015,20439
11992,16015
12907,16015
12874,16015
10828,16015
16015,17147
16015,19368
13368,16015
721,8151
8151,11544
1741,8151
2214,8151
2745,8151
3063,8151
3385,8151
3768,8151
3785,8151
4477,8151
6197,8151
6220,8151
6822,8151
6845,8151
7086,8151
7937,8151
8151,19329
8151,22084
8151,18739
8151,15632
8151,18207
8151,21490
4648,8151
8151,16124
8151,14992
8151,10778
8151,11992
8151,12907
8151,10828
8151,16699
8151,15181
8151,16668
802,21610
2214,21610
4477,21610
7086,21610
7917,21610
12874,21610
13757,21610
16124,21610
16594,21610
721,11992
11544,11992
1741,11992
1909,11992
3063,11992
4477,11992
6197,11992
6571,11992
7086,11992
7937,11992
10648,11992
10828,11992
11992,19329
11992,16124
11992,18739
11992,14992
11992,12907
11992,12874
11992,20732
11992,22084
11992,17228
11992,15632
11992,17147
11992,15181
10778,11992
4648,11992
721,7086
802,7086
7086,11544
1741,7086
3385,7086
4477,7086
5437,7086
6822,7086
7086,18739
7086,12874
7086,15632
7086,22084
7086,17228
7086,15181
7086,18207
7086,7937
4648,7086
730,12874
11544,12874
1529,12874
1741,12874
2214,12874
3063,12874
3768,12874
3785,12874
4271,12874
4477,12874
5634,12874
6197,12874
6220,12874
6571,12874
7390,12874
7937,12874
10828,12874
11201,12874
11759,12874
12144,12874
12233,12874
12874,22084
12874,18739
12874,15632
12874,18207
5517,12874
4648,12874
12874,17228
12874,16124
12874,20439
10778,12874
12874,12907
12874,17147
12874,13227
12874,15181
12874,16668
721,3768
721,2745
721,4477
721,6197
721,16124
721,18739
721,3063
721,11544
721,12907
721,1741
721,22084
721,19329
721,17147
721,15181
721,16668
721,10778
721,6822
721,18207
721,5517
721,3385
721,4648
632,17570
632,3171
632,4589
632,18878
632,16336
632,7767
632,18338
7630,17570
10060,17570
16226,17570
16336,17570
1903,3171
3171,14585
3171,4589
3171,16226
3171,18878
3171,10060
6315,14633
6651,14633
7767,14633
7822,14633
12879,14633
14633,18338
14633,22414
4718,16336
7630,16336
7767,16336
7822,16336
14585,16336
16226,16336
16336,19003
1887,7767
3301,7767
6315,7767
7767,17428
7767,12810
7767,21607
7767,10060
7767,7822
7767,16226
7767,15405
7767,20183
7767,9804
7767,18355
7767,16141
1903,18338
6738,18338
7822,18338
12530,18338
10060,18338
6641,18338
14123,18338
15405,18338
15950,18338
16226,18338
16436,18338
633,6077
18447,21590
1853,6077
3464,6077
4958,6077
6077,8258
6077,14867
634,13663
634,6011
9292,13663
13663,18958
13663,20401
13663,21086
13663,18884
13663,14601
10168,19153
794,6011
2750,6011
4368,6011
4531,6011
6011,15156
635,11885
635,13386
635,6232
635,14234
3046,11885
11885,14788
6232,11885
8402,11885
1324,11885
10666,11885
11885,19792
11885,21733
11885,14234
11885,20539
11885,14175
6232,13386
13386,14234
1112,6232
6232,13346
3077,6232
3242,6232
6232,11775
4475,6232
4494,6232
4560,6232
6232,9493
6232,14788
6232,19792
6232,11698
6232,10334
6232,20465
6232,20700
6232,18226
5513,6232
6232,14234
6232,15096
6232,10674
6232,11562
6232,21733
6232,16283
6232,19455
6232,19820
6232,14175
1141,14234
4475,14234
14234,14788
11562,14234
14234,21733
637,22081
637,13910
637,8442
4178,4988
4988,12335
4988,22139
4988,19410
4178,9052
4178,13910
4178,8442
7930,22081
3047,22081
16369,22081
3522,13910
13910,19410
3522,8442
8442,19593
8442,19410
6534,8442
8442,22139
8442,16363
638,9520
638,6848
638,1366
1518,9520
5588,9520
5636,9520
8753,9520
9520,9693
3177,6848
3473,6848
4121,6848
6848,21554
6848,8753
6848,15352
6848,8238
6848,8039
6848,10131
6848,10602
6848,19482
6848,21049
1366,12658
1366,11433
1366,12193
1366,21603
1366,14852
1366,19639
1366,1539
1366,15311
1366,11033
1366,13323
1366,21563
1366,8753
1366,16053
639,15787
639,14649
7329,15787
640,4459
640,22468
2423,4459
4459,12203
4459,22468
9337,12128
5978,12128
5463,8925
8925,10498
8925,10649
8925,16061
8925,20125
2760,17566
8087,17566
12743,17566
14709,17566
17305,17566
2068,2377
2377,19134
2377,6339
2377,6299
2377,17781
2377,7680
2377,16919
2377,19072
2377,16921
2377,8507
2377,5099
2377,19981
643,18135
643,12053
643,6196
643,1413
643,5664
643,19105
643,3075
1413,18135
6196,18135
5664,18135
18135,19105
656,19733
656,5664
656,20603
656,13520
656,22453
656,9388
656,18690
656,11316
1413,12053
6429,12053
7129,12053
9397,12053
11257,12053
12053,15204
1180,6196
1413,6196
4070,6196
5664,6196
6196,18820
6196,8197
6196,13243
1413,5664
1413,13570
1413,18690
1413,8546
1413,3075
1151,5664
2299,5664
5664,8780
5664,13824
3075,3749
3075,8539
3075,9388
644,17012
644,3525
644,11889
1080,17012
2384,17012
3525,17012
5811,17012
11814,17012
17012,17610
3061,3525
3525,5811
3525,17610
725,11889
4216,11889
5164,11889
8000,11889
11889,20298
11889,18958
11889,20869
11889,14459
11889,16747
645,1871
645,16953
645,8363
645,9890
645,1543
7662,16953
9027,16953
16953,21332
7329,16953
3367,8363
4491,8363
8363,10073
8363,10630
5130,8363
6434,8363
5328,8363
8363,15527
8447,9890
9890,15527
9890,21870
1543,7329
646,11343
646,4417
646,11233
646,8589
11343,11415
6932,11343
7624,11343
8113,11343
11343,13726
4417,6174
4417,10236
4417,20852
4417,9522
1720,11233
6733,11233
11233,14807
11233,13491
11233,15077
11233,14543
11233,16874
11233,16025
6589,22194
21769,22194
895,6012
3207,6012
4267,6012
6012,20215
6012,17244
6012,21449
903,6804
1765,6804
2335,6804
6752,6804
6804,7684
6804,14590
11099,22227
10106,11099
11099,22284
11099,19582
11099,21449
2464,10106
10106,11803
10106,12272
5947,10106
6110,10106
6141,10106
7290,10106
8152,10106
8656,10106
8749,10106
9052,10106
10106,16880
10106,20438
10106,11426
9095,10106
10106,13839
10106,14493
4719,8548
4719,22023
4719,12168
8749,11803
962,8749
5947,8749
7426,8749
8152,8749
8237,8749
8749,15759
8749,19740
8749,19958
8749,14493
8749,13237
8749,18277
8749,16880
8749,9095
8749,9052
8749,19876
8749,11426
8749,16971
8749,22023
8749,20537
648,6941
648,4531
648,17240
648,4085
3038,7832
7832,7832
4085,11647
11647,21028
1362,4531
3708,4531
4531,11104
4531,7223
4531,21750
4531,19519
1987,4531
4531,15915
4531,13901
4531,14240
4531,8603
4531,19304
4531,5544
4531,15366
4531,12028
4085,9324
4085,4784
650,6158
1272,6158
6158,11415
1485,6158
2996,6158
6158,7711
6158,16728
651,13120
651,11006
1367,13120
13120,17264
13120,14858
8543,10460
4827,16674
653,10222
8310,10222
4796,6388
6388,12835
6388,17243
6388,19950
6388,17894
6388,22416
6388,10568
1307,5223
5223,10624
1876,2920
1876,16413
12835,13973
12835,16858
12835,22416
3000,19503
6092,22207
7736,22207
1553,19733
3749,19733
7141,19733
12482,19733
18683,19733
12391,20603
19403,20603
3096,13520
8546,13520
13520,20259
3689,22453
7343,22453
8138,22453
8217,22453
8546,22453
16726,22453
18690,22453
20259,22453
9388,11316
1151,9388
8546,9388
9388,21796
9388,22116
9388,18690
1151,18690
1409,18690
3817,18690
5065,18690
6155,18690
6429,18690
6464,18690
8138,18690
8780,18690
11513,18690
11731,18690
11947,18690
12482,18690
13824,18690
16726,18690
10477,18690
18223,18690
18690,19277
18690,20292
2760,4338
3616,4338
4091,4338
4338,8113
4338,4789
4338,18342
4338,7589
4338,17915
4338,7800
4338,17681
4338,12506
4338,15681
4338,5741
4338,4496
4338,6029
4338,9190
4338,19461
4338,16548
2156,2260
2156,8592
2156,9499
2156,20459
2156,17201
2156,17918
2156,21608
4678,20768
4678,11016
4678,16787
4678,10107
4678,21849
4678,11046
3507,4675
4675,15680
4675,9499
4675,5311
4675,17686
7982,17474
7982,20845
7982,20170
7982,12573
3193,17918
8340,9499
9499,15118
9499,21608
1031,16840
1031,21565
658,10250
1615,10250
3016,10250
8298,10250
8784,10250
10250,19258
730,5636
1004,5636
1049,5636
1529,5636
1620,5636
2479,5636
2580,5636
2744,5636
2813,5636
2945,5636
5636,20940
5636,10692
2239,5636
4471,5636
5285,5636
5516,5636
5636,19423
5636,7075
5636,9829
5636,13020
5636,13177
5636,11134
5636,9261
5636,7442
5636,14631
5636,17502
5636,8745
5636,10882
5636,6666
5636,9188
5636,20387
5636,8948
5636,12209
5636,20967
5636,19503
5636,7298
5636,8601
5636,12917
5636,13486
3649,13174
8745,13174
2973,19836
17970,19836
19023,19836
1049,2744
2566,2744
2744,12648
2744,5285
2744,20387
2744,14886
2744,20967
2744,7298
2744,9829
2744,3649
2744,7336
2744,9561
2744,4995
2744,20940
2744,20445
2744,10692
2744,12917
2744,7442
2566,12209
3649,12209
4270,12209
5456,12209
5715,12209
7075,12209
12209,12648
12209,13211
12209,18385
12209,19503
12209,20387
8745,12209
790,891
891,2093
891,9789
891,4722
891,6275
891,1340
891,1504
891,21438
891,17898
891,18499
891,20078
891,8609
891,15990
891,11875
891,21852
790,21438
802,21438
1239,21438
1261,21438
2105,21438
2425,21438
5456,21438
6275,21438
7709,21438
10716,21438
7225,21438
7983,21438
15990,21438
11250,21438
11625,21438
12807,21438
13752,21438
4558,21438
17320,21438
19091,21438
21438,21997
730,7298
1049,7298
2566,7298
2580,7298
7298,20940
3649,7298
7298,10692
2239,7298
4270,7298
4471,7298
5285,7298
5516,7298
6666,7298
7075,7298
7298,9188
7298,10098
7298,12648
7298,20387
7298,13020
7298,9561
7298,9829
7298,11134
7298,9261
7298,13211
7298,19503
7298,22423
4995,7298
7298,20445
7298,10882
7298,8745
7298,7442
6690,19023
7939,19023
11453,19023
14726,19023
14760,19023
19023,21310
19023,22022
730,2566
1049,2566
2566,6666
2566,2580
2566,9188
2566,7075
2566,3649
2566,5285
2566,20387
2566,13020
2566,9829
2566,12648
2566,11134
2566,4503
2566,12900
2566,9561
2566,22423
2566,17395
2566,20940
2566,12249
2566,4471
2566,8601
2566,20445
2566,10882
2566,8745
2566,10692
2566,10694
2239,2566
2566,12917
9829,11250
11250,11453
1004,7442
1049,7442
1981,7442
2813,7442
7442,20940
3649,7442
5285,7442
5516,7442
6666,7442
7075,7442
7442,15901
7442,9188
7442,18692
7442,20387
7442,8948
7442,9829
7442,17934
7442,12900
7442,11453
7442,10914
7442,15824
7442,9051
7442,22423
7442,17395
7442,15311
7442,8745
7442,20445
7442,9261
7442,13211
7442,12917
1529,9561
1981,9561
3009,9561
9561,20940
3649,9561
9561,10692
2239,9561
5456,9561
5516,9561
7075,9561
8601,9561
9561,9829
9561,10914
9561,12648
9188,9561
9561,16255
9561,18692
9561,20967
9561,12900
9561,21658
9561,20445
8745,9561
9561,12917
1004,9829
1529,9829
2289,9829
2813,9829
3009,9829
9829,20940
3649,9829
9829,10692
2239,9829
4471,9829
4714,9829
6319,9829
6666,9829
7075,9829
8601,9829
8948,9829
9829,9856
9188,9829
9829,18692
9829,20387
9829,13020
9829,12648
9829,12900
9829,19503
9829,22423
9829,17395
8745,9829
9829,10882
9829,20967
9829,13211
9829,12917
802,2813
1060,2813
2813,9261
2813,12900
2813,4270
2813,9188
2813,18692
2813,5718
2813,5516
2813,8601
2813,8745
2813,10882
2813,12648
2813,11134
1049,8601
3009,8601
4899,8601
5516,8601
6666,8601
8601,22383
8601,9188
8601,11201
8601,13020
8601,12648
8601,12900
8601,19848
8601,8745
8601,15372
8601,20445
8601,12917
8601,14030
3009,20445
3009,12900
3009,6666
3009,12648
3009,9188
3009,20940
3009,5285
3009,20387
3009,5516
3009,10882
3009,13211
3009,12917
5037,19462
661,13712
661,13017
661,22308
661,10442
661,12203
2173,13712
5060,13712
10442,13712
6098,13712
9433,13712
13017,13712
13712,22136
7897,13712
13712,19376
13712,16548
5060,13017
10442,13017
9433,13017
11708,13017
13017,19376
13017,20323
13017,22136
14008,22308
18127,22308
18158,22308
1080,10442
10442,12203
1080,5811
2784,5811
4260,5811
4695,5811
5811,7333
5811,8672
5811,17610
861,12203
12203,19024
2173,12203
7619,12203
12203,13336
12203,14231
12203,14235
12203,22457
12203,12792
12203,19062
12203,20003
662,18460
662,1185
1185,18460
13298,18460
663,3133
663,20932
7151,20932
664,10344
664,10040
664,10235
664,15276
664,4062
664,20620
664,13396
664,15592
664,11079
664,666
664,20547
664,9342
664,18746
664,21926
664,21570
664,937
664,10679
664,11347
664,3484
664,17592
664,9059
664,1512
664,6331
664,20139
664,20692
664,21168
664,10785
664,20414
664,784
664,6086
664,12394
1400,10887
1823,10887
2244,10887
4283,10887
6222,10887
6486,10887
6983,10887
9232,10887
6581,10887
10785,10887
10887,18128
10887,15666
10887,12394
10887,20620
10887,11870
10887,14052
10887,20692
10887,11347
937,10344
1512,10344
3484,10344
4062,10344
4283,10344
10344,10785
10040,10344
10235,10344
10344,15276
10344,20620
10344,13396
10344,15592
10344,20493
10344,20547
6222,10344
10344,16565
10344,11079
10344,10679
6059,10344
10344,11347
6100,10344
10344,17592
9059,10344
7057,10344
6331,10344
10344,21306
10344,20692
10344,21168
10344,21926
784,10344
6086,10344
10344,12394
666,10040
937,10040
2110,10040
4283,10040
6100,10040
6331,10040
7057,10040
9342,10040
10040,21570
10040,16565
10040,10235
10040,20620
10040,11347
10040,15592
10040,11079
10040,13396
10040,17592
10040,20547
10040,21926
10040,10785
10040,20493
10040,20414
784,10040
666,10235
937,10235
1512,10235
3484,10235
4283,10235
6086,10235
6100,10235
6331,10235
7057,10235
9059,10235
9342,10235
6581,10235
10235,21570
10235,20493
10235,15276
10235,20620
10235,11347
10235,17592
10235,15592
10235,10785
10235,11079
10235,21926
10235,20547
10235,20414
10235,13396
10235,12394
10235,20692
10235,18746
2110,15276
4062,15276
4283,15276
6086,15276
6331,15276
9059,15276
15276,20493
11079,15276
12394,15276
13396,15276
15276,21570
15276,16565
15276,15592
15276,17592
15276,20692
15276,21926
666,4062
937,4062
1512,4062
2110,4062
3484,4062
4062,20620
4062,4283
4062,11079
4062,6581
4062,20547
4062,9342
4062,18746
4062,11347
4062,6100
4062,17592
4062,9059
4062,7057
4062,6331
4062,20692
784,4062
4062,21168
4062,21926
4062,10785
4062,20414
4062,13396
666,20620
1512,20620
3484,20620
6059,20620
6086,20620
6100,20620
6331,20620
7057,20620
9059,20620
9342,20620
6581,20620
10679,20620
10785,20620
20493,20620
11079,20620
11347,20620
12394,20620
13396,20620
15592,20620
16565,20620
17555,20620
17592,20620
18746,20620
20620,21926
20139,20620
20414,20620
20547,20620
20620,20692
20620,21570
20620,21306
20620,21168
666,16565
937,16565
1310,16565
1400,16565
2110,16565
4283,16565
6059,16565
6100,16565
6331,16565
7057,16565
9059,16565
10785,16565
16565,20493
11072,16565
