segment_id,wellbore_chev_no_id,area_id,formation_id,bit_model_id,drillbit_size,min_depth,max_depth,surface_weight_on_bit,surface_rpm
wellbore_chev_no_7_396,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,11880,11909.5,23.67576699,145.2061762
wellbore_chev_no_7_397,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,11910,11939.5,23.08048019,147.5601354
wellbore_chev_no_7_398,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,11940,11969.5,21.72795439,147.5913513
wellbore_chev_no_7_399,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,11970,11999.5,21.26699998,147.6059489
wellbore_chev_no_7_400,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12000,12029.5,21.10600157,147.725456
wellbore_chev_no_7_401,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12030,12059.5,18.5313222,147.4492043
wellbore_chev_no_7_402,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12060,12089.5,18.23503496,153.7060613
wellbore_chev_no_7_403,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12090,12119.5,19.78806581,150.0696838
wellbore_chev_no_7_404,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12120,12149.5,20.73634907,149.6190175
wellbore_chev_no_7_405,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12150,12179.5,21.10407068,149.5048297
wellbore_chev_no_7_406,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12180,12209.5,22.57431914,157.7068621
wellbore_chev_no_7_407,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12210,12239.5,22.76069565,157.5824783
wellbore_chev_no_7_408,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12240,12269.5,22.82426904,156.193602
wellbore_chev_no_7_409,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12270,12299.5,21.94472823,154.3555827
wellbore_chev_no_7_410,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12300,12329.5,16.73942465,158.7961889
wellbore_chev_no_7_411,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12330,12359.5,18.56796614,158.334126
wellbore_chev_no_7_412,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12360,12389.5,18.8492836,156.5897733
wellbore_chev_no_7_413,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12390,12419.5,18.72809579,156.3617449
wellbore_chev_no_7_414,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12420,12449.5,15.85668062,156.7567218
wellbore_chev_no_7_415,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12450,12479.5,15.06445769,156.0707726
wellbore_chev_no_7_416,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12480,12509.5,14.47126102,153.6322087
wellbore_chev_no_7_417,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12510,12539.5,14.13161419,157.6764094
wellbore_chev_no_7_418,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12540,12566.5,13.22378765,157.7720927
wellbore_chev_no_7_419,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12570,12599.5,8.165236307,158.6730421
wellbore_chev_no_7_420,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12600,12629.5,8.073744996,158.604629
wellbore_chev_no_7_421,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12630,12659.5,7.742810524,158.5229249
wellbore_chev_no_7_422,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12660,12689.5,7.862216131,158.1705905
wellbore_chev_no_7_423,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12690,12719.5,17.73511457,158.6099916
wellbore_chev_no_7_424,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12720,12749.5,37.06225243,158.4497963
wellbore_chev_no_7_425,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12750,12779.5,35.54988839,157.6508092
wellbore_chev_no_7_426,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12780,12809.5,31.7022124,158.1603511
wellbore_chev_no_7_427,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12810,12839.5,31.47622067,158.5693158
wellbore_chev_no_7_428,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12840,12869.5,29.99181465,158.6514687
wellbore_chev_no_7_429,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12870,12899.5,33.21783482,158.3113439
wellbore_chev_no_7_430,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12900,12929.5,33.41814715,157.9845395
wellbore_chev_no_7_431,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12930,12959.5,33.67667898,158.0249758
wellbore_chev_no_7_432,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12960,12989.5,27.27908797,158.6652852
wellbore_chev_no_7_433,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,12990,13019.5,29.62572368,158.4889547
wellbore_chev_no_7_434,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13020,13049.5,28.70808891,158.2980349
wellbore_chev_no_7_435,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13050,13079.5,28.55821803,157.5686658
wellbore_chev_no_7_436,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13080,13109.5,25.99519174,158.4690428
wellbore_chev_no_7_437,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13110,13139.5,23.88772526,158.5805766
wellbore_chev_no_7_438,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13140,13169.5,25.16207711,158.5429565
wellbore_chev_no_7_439,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13170,13199.5,25.84048494,158.4912506
wellbore_chev_no_7_440,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13200,13229.5,25.50306918,158.4239459
wellbore_chev_no_7_441,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13230,13259.5,16.90110156,158.7623588
wellbore_chev_no_7_442,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13260,13289.5,18.85589851,158.560096
wellbore_chev_no_7_443,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13290,13319.5,18.98200016,158.5670046
wellbore_chev_no_7_444,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13320,13349.5,19.3583134,158.5009878
wellbore_chev_no_7_445,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13350,13379.5,16.61384715,158.1561698
wellbore_chev_no_7_446,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13380,13409.5,16.28898401,157.8463432
wellbore_chev_no_7_447,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13410,13439.5,15.6782022,158.3375189
wellbore_chev_no_7_448,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13440,13469.5,27.64511762,158.3832652
wellbore_chev_no_7_449,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13470,13499.5,32.66526165,158.2637454
wellbore_chev_no_7_450,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13500,13529.5,25.73999093,158.7328453
wellbore_chev_no_7_451,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13530,13559.5,29.0033364,158.5365537
wellbore_chev_no_7_452,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13560,13589.5,29.38239943,158.5598447
wellbore_chev_no_7_453,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13590,13619.5,30.3083017,158.4513339
wellbore_chev_no_7_454,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13620,13649.5,27.26248447,158.4784589
wellbore_chev_no_7_455,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13650,13679.5,30.44015859,158.3878652
wellbore_chev_no_7_456,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13680,13709.5,30.37334525,158.4062879
wellbore_chev_no_7_457,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13710,13739.5,30.33860079,158.3986178
wellbore_chev_no_7_458,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13740,13769.5,30.26624349,158.3315648
wellbore_chev_no_7_459,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13770,13799.5,26.49324144,158.4103892
wellbore_chev_no_7_460,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13800,13829.5,29.13042285,156.2588582
wellbore_chev_no_7_461,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13830,13859.5,28.69465106,157.9830002
wellbore_chev_no_7_462,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13860,13889.5,28.8121926,156.4044843
wellbore_chev_no_7_463,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13890,13919.5,24.66643083,158.6231157
wellbore_chev_no_7_464,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13920,13949.5,22.01258094,157.8959908
wellbore_chev_no_7_465,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13950,13979.5,19.95529441,156.579022
wellbore_chev_no_7_466,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,13980,14009.5,20.3127813,158.0387927
wellbore_chev_no_7_467,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14010,14039.5,20.0665514,158.1066106
wellbore_chev_no_7_468,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14040,14069.5,18.04041252,158.1183048
wellbore_chev_no_7_469,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14070,14099.5,18.60379219,156.8372386
wellbore_chev_no_7_470,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14100,14129.5,17.70057214,156.9037839
wellbore_chev_no_7_471,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14130,14159.5,16.2896584,157.2311038
wellbore_chev_no_7_472,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14160,14189.5,13.09971091,158.3686716
wellbore_chev_no_7_473,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14190,14219.5,13.37937318,158.2711619
wellbore_chev_no_7_474,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14220,14249.5,13.2099652,154.3785227
wellbore_chev_no_7_475,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14250,14279.5,12.45766516,156.6598862
wellbore_chev_no_7_476,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14280,14306,11.51366597,157.471308
wellbore_chev_no_7_477,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14326,14339.5,7.119364977,158.3995639
wellbore_chev_no_7_478,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14340,14369.5,8.49358,158.19285
wellbore_chev_no_7_479,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14370,14395.5,8.167514526,157.765191
wellbore_chev_no_7_480,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14407,14429.5,5.506727952,158.2040914
wellbore_chev_no_7_481,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14430,14437.5,5.500986173,158.1788987
wellbore_chev_no_7_483,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14508,14519.5,34.49549929,158.3488318
wellbore_chev_no_7_484,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14520,14549.5,31.41416629,158.1401372
wellbore_chev_no_7_485,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14550,14579.5,27.43876325,158.6107745
wellbore_chev_no_7_486,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14580,14609.5,32.44190575,158.3922173
wellbore_chev_no_7_487,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14610,14639.5,31.33619639,158.01601
wellbore_chev_no_7_488,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14640,14669.5,33.24900153,153.2029165
wellbore_chev_no_7_489,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14670,14699.5,33.52201722,155.3393384
wellbore_chev_no_7_490,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14700,14729.5,27.53146996,158.0029678
wellbore_chev_no_7_491,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14730,14759.5,29.20882241,158.3172244
wellbore_chev_no_7_492,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14760,14789.5,30.53415546,158.2583661
wellbore_chev_no_7_493,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14790,14819.5,30.43058879,157.9415426
wellbore_chev_no_7_494,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14820,14849.5,29.09960623,158.376088
wellbore_chev_no_7_495,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14850,14879.5,31.67929169,158.331812
wellbore_chev_no_7_496,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14880,14909.5,32.52359683,158.3233693
wellbore_chev_no_7_497,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14910,14939.5,32.860897,158.3704587
wellbore_chev_no_7_498,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14940,14969.5,32.85114361,157.9896589
wellbore_chev_no_7_499,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,14970,14999.5,28.12536666,158.2576098
wellbore_chev_no_7_500,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15000,15029.5,31.76717288,156.4157455
wellbore_chev_no_7_501,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15030,15059.5,38.22002258,158.2227938
wellbore_chev_no_7_502,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15060,15089.5,38.97651564,158.0618197
wellbore_chev_no_7_503,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15090,15119.5,36.6373463,158.275764
wellbore_chev_no_7_504,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15120,15149.5,37.15510019,157.2984065
wellbore_chev_no_7_505,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15150,15179.5,36.75523904,157.1922035
wellbore_chev_no_7_506,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15180,15209.5,36.64903812,157.0634842
wellbore_chev_no_7_507,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15210,15239.5,36.32194519,156.201032
wellbore_chev_no_7_508,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15240,15269.5,32.17280162,157.1382047
wellbore_chev_no_7_509,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15270,15299.5,33.41749179,160.9780347
wellbore_chev_no_7_510,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15300,15329.5,33.48059635,161.021799
wellbore_chev_no_7_511,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15330,15359.5,31.7743281,159.2578831
wellbore_chev_no_7_512,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15360,15389.5,28.99887106,160.5055229
wellbore_chev_no_7_513,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15390,15419.5,30.13383052,158.802463
wellbore_chev_no_7_514,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15420,15449.5,29.86137314,160.0531497
wellbore_chev_no_7_515,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15450,15479.5,29.72900085,160.3958138
wellbore_chev_no_7_516,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15480,15509.5,27.8759635,160.0585167
wellbore_chev_no_7_517,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15510,15539.5,27.75547894,158.2532496
wellbore_chev_no_7_518,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15540,15569.5,27.47563159,156.007549
wellbore_chev_no_7_519,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15570,15599.5,26.58214153,159.2646535
wellbore_chev_no_7_520,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15600,15629.5,24.88577662,160.12173
wellbore_chev_no_7_521,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15630,15659.5,26.23622829,159.7276118
wellbore_chev_no_7_522,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15660,15689.5,30.35003338,158.3103182
wellbore_chev_no_7_523,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15690,15719.5,34.12052968,156.5239947
wellbore_chev_no_7_524,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15720,15749.5,33.89530881,158.851089
wellbore_chev_no_7_525,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15750,15779.5,31.92998387,160.7812312
wellbore_chev_no_7_526,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15780,15809.5,36.83649715,158.3686701
wellbore_chev_no_7_527,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15810,15839.5,38.20063731,155.5177205
wellbore_chev_no_7_528,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15840,15869.5,36.82470207,153.7516144
wellbore_chev_no_7_529,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15870,15899.5,35.18905627,158.3735298
wellbore_chev_no_7_530,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15900,15929.5,28.8458028,139.2427161
wellbore_chev_no_7_531,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15930,15959.5,28.02037188,119.3054901
wellbore_chev_no_7_532,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15960,15989.5,26.53184601,119.0119536
wellbore_chev_no_7_533,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,15990,16019.5,27.06554057,119.2067101
wellbore_chev_no_7_534,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16020,16049.5,30.41193102,119.1961053
wellbore_chev_no_7_535,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16050,16079.5,28.67519318,119.4145117
wellbore_chev_no_7_536,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16080,16109.5,29.06989781,119.2172036
wellbore_chev_no_7_537,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16110,16139.5,26.2700964,119.713177
wellbore_chev_no_7_538,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16140,16169.5,30.72851318,119.561417
wellbore_chev_no_7_539,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16170,16199.5,29.88221687,119.3976217
wellbore_chev_no_7_540,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16200,16229.5,29.52266124,119.153471
wellbore_chev_no_7_541,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16230,16259.5,29.49797064,119.1575737
wellbore_chev_no_7_542,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16260,16289.5,28.62101269,119.1235368
wellbore_chev_no_7_543,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16290,16319.5,26.44481246,119.427314
wellbore_chev_no_7_544,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16320,16349.5,29.30103105,119.2983237
wellbore_chev_no_7_545,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16350,16379.5,30.96436275,121.2668718
wellbore_chev_no_7_546,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16380,16409.5,30.79742889,127.5835002
wellbore_chev_no_7_547,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16410,16439.5,30.86014341,127.6001335
wellbore_chev_no_7_548,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16440,16469.5,30.28668553,127.8007703
wellbore_chev_no_7_549,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16470,16499.5,30.77143844,113.6240568
wellbore_chev_no_7_550,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16500,16529.5,37.35531737,99.02789447
wellbore_chev_no_7_551,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16530,16559.5,35.10667051,111.7102924
wellbore_chev_no_7_552,wellbore_chev_no_7,area_1,formation_221,bit_model_5,18.125,16560,16589.5,34.05972621,121.5568218
wellbore_chev_no_7_553,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,16590,16619.5,45.05394497,127.6682046
wellbore_chev_no_7_554,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,16620,16649.5,51.46228511,127.42149
wellbore_chev_no_7_555,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,16650,16679.5,53.92991625,127.3155499
wellbore_chev_no_7_556,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,16680,16709.5,51.91864341,127.3549536
wellbore_chev_no_7_557,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,16710,16739.5,45.24100005,127.4355731
wellbore_chev_no_7_558,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,16740,16769.5,51.86035735,126.8285315
wellbore_chev_no_7_559,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,16770,16799.5,49.92902203,127.3219353
wellbore_chev_no_7_560,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,16800,16829.5,49.32252433,128.881522
wellbore_chev_no_7_561,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,16830,16859.5,43.48447864,125.7772469
wellbore_chev_no_7_562,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,16860,16889.5,50.16776727,118.7739516
wellbore_chev_no_7_563,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,16890,16919.5,51.04908555,118.4732419
wellbore_chev_no_7_564,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,16920,16949.5,49.77154166,118.7092017
wellbore_chev_no_7_565,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,16950,16979.5,48.28256613,120.0202798
wellbore_chev_no_7_566,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,16980,17009.5,32.19871362,128.3279699
wellbore_chev_no_7_567,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17010,17039.5,37.99966901,127.5614915
wellbore_chev_no_7_568,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17040,17069.5,39.19854749,127.4603919
wellbore_chev_no_7_569,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17070,17099.5,39.52374713,127.4179188
wellbore_chev_no_7_570,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17100,17129.5,32.94764369,127.6943106
wellbore_chev_no_7_571,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17130,17159.5,34.94854755,127.6518331
wellbore_chev_no_7_572,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17160,17189.5,32.73403902,127.6359529
wellbore_chev_no_7_573,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17190,17219.5,32.94828672,127.6648785
wellbore_chev_no_7_574,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17220,17249.5,33.03491841,142.7037761
wellbore_chev_no_7_575,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17250,17279.5,37.4026056,144.498292
wellbore_chev_no_7_576,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17280,17309.5,39.10778923,144.3897804
wellbore_chev_no_7_577,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17310,17339.5,38.90686487,144.3777494
wellbore_chev_no_7_578,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17340,17369.5,38.77859554,144.3114703
wellbore_chev_no_7_579,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17370,17399.5,36.10042178,144.5489606
wellbore_chev_no_7_580,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17400,17429.5,38.9894956,144.3787766
wellbore_chev_no_7_581,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17430,17459.5,37.18994563,147.4941055
wellbore_chev_no_7_582,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17460,17489.5,36.06135553,150.0366803
wellbore_chev_no_7_583,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17490,17519.5,33.68976844,150.1316264
wellbore_chev_no_7_584,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17520,17549.5,39.85774117,149.9140897
wellbore_chev_no_7_585,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17550,17579.5,41.53478718,149.9486399
wellbore_chev_no_7_586,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17580,17609.5,42.13457292,149.9256078
wellbore_chev_no_7_587,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17610,17639.5,41.8472915,149.8841484
wellbore_chev_no_7_588,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17640,17669.5,37.12171431,150.0942581
wellbore_chev_no_7_589,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17670,17699.5,44.13385442,149.858812
wellbore_chev_no_7_590,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17700,17729.5,43.96140207,152.4377174
wellbore_chev_no_7_591,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17730,17759.5,43.94992561,155.3554639
wellbore_chev_no_7_592,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17760,17789.5,38.79088915,155.2116282
wellbore_chev_no_7_593,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17790,17819.5,42.12398516,152.6043325
wellbore_chev_no_7_594,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17820,17849.5,40.28070707,152.7322845
wellbore_chev_no_7_595,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17850,17879.5,40.31461163,152.6094447
wellbore_chev_no_7_596,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17880,17909.5,41.15960007,152.5585159
wellbore_chev_no_7_597,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17910,17939.5,34.58220301,152.2173847
wellbore_chev_no_7_598,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17940,17969.5,37.6945268,147.2289752
wellbore_chev_no_7_599,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,17970,17999.5,39.02328129,147.0792508
wellbore_chev_no_7_600,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,18000,18029.5,37.806681,148.4727379
wellbore_chev_no_7_601,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,18030,18059.5,34.6700458,145.9636968
wellbore_chev_no_7_602,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,18060,18089.5,42.47103577,145.5055967
wellbore_chev_no_7_603,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,18090,18119.5,43.5769179,145.764846
wellbore_chev_no_7_604,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,18120,18149.5,43.6957859,145.6890989
wellbore_chev_no_7_605,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,18150,18179.5,43.1174593,145.6409846
wellbore_chev_no_7_606,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,18180,18209.5,36.03000979,147.9538458
wellbore_chev_no_7_607,wellbore_chev_no_7,area_1,formation_221,bit_model_41,18.125,18210,18239.5,47.37382501,147.1363294
